Location,Time,GDP_growth,Inflation,PPI,Unemployment,House_price_income,House_price_rent,Rent_income,HH_debt_income,Spending_to_GDP
DEU,1961-03-31,7.450289556,23.289920000000002,,,,,,,
DEU,1961-06-30,5.00209888,23.46389,,,,,,,
DEU,1961-09-30,3.576950295,23.61611,,,,,,,
DEU,1961-12-31,2.9961605739999997,23.70309,,,,,,,
DEU,1962-03-31,3.466854108,24.072779999999998,,,,,,,
DEU,1962-06-30,5.112241186,24.20325,,,,,,,
DEU,1962-09-30,5.465212346,24.18151,,,,,,,
DEU,1962-12-31,4.759933392,24.29024,,,,,,,
DEU,1963-03-31,-0.372460846,24.855629999999998,,,,,,,
DEU,1963-06-30,3.02141052,24.89912,,,,,,,
DEU,1963-09-30,4.102017033,24.76865,,,,,,,
DEU,1963-12-31,4.832455357,25.094839999999998,,,,,,,
DEU,1964-03-31,10.127128404,25.42103,,,,,,,
DEU,1964-06-30,6.688292601000001,25.42103,,,,,,,
DEU,1964-09-30,4.182533938,25.44277,,,,,,,
DEU,1964-12-31,5.0911606019999995,25.66023,,,,,,,
DEU,1965-03-31,5.361369982,25.94293,,,,,,,
DEU,1965-06-30,5.732236512,26.203879999999998,,,,,,,
DEU,1965-09-30,5.3416826539999995,26.42134,,,,,,,
DEU,1965-12-31,4.549872774,26.682290000000002,,,,,,,
DEU,1966-03-31,4.73437015,27.00848,,,,,,,
DEU,1966-06-30,3.424303762,27.26943,,,,,,,
DEU,1966-09-30,2.866220447,27.22594,,,,,,,
DEU,1966-12-31,0.657536009,27.46515,,,,,,,
DEU,1967-03-31,-1.6297905369999999,27.682609999999997,,,,,,,
DEU,1967-06-30,-2.237879279,27.76959,,,,,,,
DEU,1967-09-30,0.0,27.70435,,,,,,,
DEU,1967-12-31,2.892640581,27.76959,,,,,,,
DEU,1968-03-31,4.617508883999999,28.095779999999998,,,,,,,
DEU,1968-06-30,5.761267217,28.11753,,,,,,,
DEU,1968-09-30,5.534700242,28.07403,,,,,,,
DEU,1968-12-31,5.767579383999999,28.26975,,,,,,,
DEU,1969-03-31,7.174887892,28.55244,,,,,,,
DEU,1969-06-30,7.71280633,28.682920000000003,,,,,,,
DEU,1969-09-30,7.663339108,28.661170000000002,,,,,,,
DEU,1969-12-31,7.692303547000001,28.813390000000002,,,,,,,
DEU,1970-03-31,3.372586353,29.378790000000002,,,,,,,
DEU,1970-06-30,6.120867916,29.639740000000003,,,,,,,
DEU,1970-09-30,5.82953727,29.68323,,,,,,,
DEU,1970-12-31,5.1112656219999995,29.96593,,,,,,,
DEU,1971-03-31,4.763644266,30.68355,,,,,,,
DEU,1971-06-30,2.872243992,31.140209999999996,,,,,,,
DEU,1971-09-30,2.733086207,31.401159999999997,,,,,,,
DEU,1971-12-31,1.783876414,31.66212,,,,,,,
DEU,1972-03-31,3.8824714489999996,32.3145,,,,,,,
DEU,1972-06-30,3.4086941860000004,32.66243,,,,,,,
DEU,1972-09-30,4.0242537380000005,33.11909,,,,,,,
DEU,1972-12-31,5.729688259,33.641,,,,,,,
DEU,1973-03-31,7.083373504,34.40211,,,,,,,
DEU,1973-06-30,6.1413019239999995,35.076229999999995,,,,,,,
DEU,1973-09-30,4.058740116,35.424170000000004,,,,,,,
DEU,1973-12-31,2.721523921,36.098290000000006,,,,,,,
DEU,1974-03-31,2.1773988159999997,36.96813,,,,,,,
DEU,1974-06-30,1.349933281,37.55527,,,,,,,
DEU,1974-09-30,1.018885974,37.903209999999994,,,,,,,
DEU,1974-12-31,-0.504300806,38.42511,,,,,,,
DEU,1975-03-31,-1.907951274,39.14273,,,,,,,
DEU,1975-06-30,-2.325179236,39.90384,,,,,,,
DEU,1975-09-30,-1.262668305,40.20828,,,,,,,
DEU,1975-12-31,1.965095402,40.51272,,,,,,,
DEU,1976-03-31,3.4783306960000004,41.186840000000004,,,,,,,
DEU,1976-06-30,5.545306248999999,41.62177,,,,,,,
DEU,1976-09-30,4.440716158,41.7305,,,,,,,
DEU,1976-12-31,4.324485654,42.01319,,,,,,,
DEU,1977-03-31,4.278412874,42.752559999999995,,,,,,,
DEU,1977-06-30,3.3345679510000004,43.20922,,,,,,,
DEU,1977-09-30,3.273852452,43.339690000000004,,,,,,,
DEU,1977-12-31,3.141081054,43.47017,,,,,,,
DEU,1978-03-31,2.689233198,44.03556,,,,,,,
DEU,1978-06-30,2.515066682,44.44874,,,,,,,
DEU,1978-09-30,3.889417618,44.42699,,,,,,,
DEU,1978-12-31,3.326126341,44.55747,,,,,,,
DEU,1979-03-31,3.0292953089999997,45.31858,,,,,,,
DEU,1979-06-30,5.809207278,45.90572,,,,,,,
DEU,1979-09-30,4.439655589,46.49286,,,,,,,
DEU,1979-12-31,3.865566592,46.92778,,,,,,,
DEU,1980-03-31,4.568469121000001,47.819359999999996,,,171.43230094214198,153.795854628215,1.114674393250463,,
DEU,1980-06-30,0.76620879,48.62396,,,171.507453412397,154.48440426675,1.1101926710754124,,
DEU,1980-09-30,0.36643914299999997,48.906659999999995,,,171.723696559458,155.77456160351002,1.10238600443982,,
DEU,1980-12-31,-0.37748671899999997,49.34158,,,172.39378173971298,157.662733373935,1.0934339272860363,,
DEU,1981-03-31,0.006600282,50.55935,,,172.79188394478803,159.27584964713301,1.084859282355731,,
DEU,1981-06-30,0.40335047399999996,51.45094,,,173.772073420509,160.075114996916,1.085565819670702,,
DEU,1981-09-30,1.068809572,52.16856,,,173.373242848476,159.64872407357,1.0859669806604992,,
DEU,1981-12-31,1.1233869779999999,52.864430000000006,,,171.754307041726,157.65114279896798,1.0894580527128939,,
DEU,1982-03-31,0.308726571,53.53855,,,170.610153643846,155.875383941076,1.0945291638116512,,
DEU,1982-06-30,-0.059283061,54.212669999999996,,,169.501403914613,153.999799680865,1.1006598986873495,,
DEU,1982-09-30,-1.3070915159999998,54.82156,,,168.685789672864,152.002156143237,1.1097591899545518,,
DEU,1982-12-31,-0.992585298,55.32171999999999,,,168.272149140013,150.40823056800699,1.1187695547281162,,
DEU,1983-03-31,-0.468227457,55.71315,,,167.81701475982402,148.22824083203,1.1321527788351191,,
DEU,1983-06-30,1.2026173740000001,55.99584,,,166.527238783519,146.595101308784,1.1359672819677002,,
DEU,1983-09-30,1.999914709,56.53949,,,164.360130026509,144.862800727141,1.1345916909068503,,
DEU,1983-12-31,3.16368421,56.82219,,,161.249386551323,142.763588730723,1.1294853819867714,,
DEU,1984-03-31,3.589300546,57.3006,,,157.478257843041,140.369898079379,1.1218805455995078,,
DEU,1984-06-30,0.895351673,57.5833,,,154.364535154984,138.149828598444,1.117370442808661,,
DEU,1984-09-30,3.859431868,57.60505,,,151.743507593143,136.262231672769,1.1136138439120238,,
DEU,1984-12-31,3.304747767,57.996469999999995,,,149.729674982509,134.279384805097,1.1150607757090762,,
DEU,1985-03-31,1.4005675030000002,58.627109999999995,,,148.008797939692,132.948469427035,1.1132794426108261,,
DEU,1985-06-30,4.055948585,58.9098,,,146.384968586379,131.841973166509,1.1103062634044698,,
DEU,1985-09-30,2.616635647,58.801069999999996,,,144.961359943778,131.07637868357,1.1059304613055232,,
DEU,1985-12-31,2.3705422680000003,58.9098,,,143.96995822288798,130.781600544044,1.1008426080119922,,
DEU,1986-03-31,2.342772922,59.06202,,,142.895700810016,130.61563038278499,1.0940168522805638,,
DEU,1986-06-30,2.493179711,58.9098,,,141.7704794959,130.312196533109,1.0879294745053256,,
DEU,1986-09-30,1.922379197,58.60536,,,140.265319159578,129.480790393207,1.0832905694630113,,
DEU,1986-12-31,2.32473051,58.36615,,,138.4059647549,128.51306512353,1.07697971892477,,
DEU,1987-03-31,0.330519523,58.757580000000004,,,136.898093108874,127.485208682966,1.0738351101523962,,
DEU,1987-06-30,1.4159557759999999,58.93155,,,135.318058546429,126.48011591189899,1.0698761427502657,,
DEU,1987-09-30,1.369526997,58.9098,,,134.271372603142,126.231870914711,1.06368836673476,,
DEU,1987-12-31,1.974541695,58.93155,,,133.4837091952,126.366487292176,1.0563220681015533,,
DEU,1988-03-31,3.651100816,59.32298,,,132.43252040213102,126.413451959597,1.0476141450868517,,
DEU,1988-06-30,3.212995673,59.605669999999996,,,131.508963686493,126.393407742076,1.0404732812873914,,
DEU,1988-09-30,3.6649901839999997,59.67091,,,130.404657377567,125.993448849087,1.0350114118533549,,
DEU,1988-12-31,3.2340519739999998,59.93186,,,129.206449494286,125.43373006596701,1.0300773916739532,,
DEU,1989-03-31,5.267745076000001,60.75821,,,128.384840110689,125.45677170314801,1.023339261546354,,
DEU,1989-06-30,3.809604476,61.3236,,,127.310025679005,125.18900732763201,1.0169425287143787,,
DEU,1989-09-30,3.5839561239999997,61.34535,,,127.28551426456801,126.280448252042,1.007958999405197,,
DEU,1989-12-31,3.5647693410000003,61.73676999999999,,,127.927493724912,128.291159771171,0.9971653070491554,,
DEU,1990-03-31,4.621030767,62.4109,,,128.44591123310602,130.305904424682,0.9857259484918346,,
DEU,1990-06-30,4.713886981,62.73709,,,128.759329156241,131.866449520943,0.9764373699603663,,
DEU,1990-09-30,5.9514963320000005,63.01979,,,128.13764014877398,132.464947981445,0.9673324309667403,,
DEU,1990-12-31,6.581615192999999,63.606930000000006,,,126.88408875232099,132.621656054766,0.9567373272727369,,
DEU,1991-03-31,7.366678037000001,64.18494,,5.3,127.342752774742,132.788878776133,0.9589865804155742,,
DEU,1991-06-30,6.275775495,64.80688,,5.4,124.06682506388901,131.860481925074,0.9408946733137719,,
DEU,1991-09-30,3.870779628,65.8642,,5.7,127.048685018755,131.702468397515,0.9646644179461119,,
DEU,1991-12-31,3.399853023,67.10809,,6.0,124.411765170586,123.990049678631,1.003401204314766,,
DEU,1992-03-31,2.07341678,67.97882,,6.2,124.325004001514,124.734826890352,0.9967144469667781,,
DEU,1992-06-30,1.825192984,68.75625,,6.5,124.848661714661,124.30259581598601,1.0043930369682976,,
DEU,1992-09-30,1.8562963730000002,69.12942,,6.9,125.520659014014,124.065265917231,1.0117308667016758,,
DEU,1992-12-31,0.23962235699999998,69.3471,,7.2,123.38970111046001,123.625634196097,0.9980915520703194,,
DEU,1993-03-31,-1.974790703,71.15075,,7.5,126.71523127928499,118.277561782002,1.071337871445427,,
DEU,1993-06-30,-1.239669517,71.7727,,7.7,125.97721740917,118.003020543817,1.0675762097326313,,
DEU,1993-09-30,-0.47658737799999995,72.27025,,8.0,126.932204901283,117.82782624025299,1.077268493797603,,
DEU,1993-12-31,-0.262611663,72.33244,,8.3,126.23477966975099,117.96330806540199,1.0701190203971143,,
DEU,1994-03-31,1.882323643,73.26536999999999,,8.5,127.395951674683,117.32871892200001,1.0858036535741575,,
DEU,1994-06-30,2.154234442,73.76292,,8.5,130.020230780726,117.04594163385401,1.1108478343269557,,
DEU,1994-09-30,2.276315603,74.13609,,8.4,128.56905695171102,116.54921834233299,1.1031310100602552,,
DEU,1994-12-31,3.5611768980000003,74.105,,8.2,127.73259154779899,115.965574632008,1.1014699142666355,,
DEU,1995-03-31,1.784283553,74.78914,82.6438,8.1,128.916401526139,115.661040680905,1.1146052358443146,,
DEU,1995-06-30,2.298089185,75.03792,82.97699,8.1,127.50567141337,114.81187518833299,1.1105617010802635,,
DEU,1995-09-30,1.767348474,75.2867,83.14359,8.3,127.280175314857,113.014623297393,1.1262274881005871,,
DEU,1995-12-31,0.612778513,75.19341,83.00285,8.5,126.787886896369,111.47457370519699,1.1373704575149957,98.38999,55.1170425575712
DEU,1996-03-31,0.130824157,75.87755,83.06029000000001,8.6,124.562456456156,110.526356162954,1.126993241978483,,
DEU,1996-06-30,0.740164209,76.12633000000001,83.11487,8.8,123.896302908487,109.179880231667,1.1347906101892902,,
DEU,1996-09-30,0.894247338,76.31291,82.95114000000001,9.1,123.229071897062,108.118880726691,1.1397553421642181,,
DEU,1996-12-31,1.6327576069999998,76.344,83.16944000000001,9.4,122.86268044609699,106.858930366192,1.1497652093752218,102.936,49.4190633815279
DEU,1997-03-31,1.923788355,77.21473,83.39061,9.6,121.895075093008,105.536742928628,1.1550012982250433,,
DEU,1997-06-30,1.8464746980000002,77.30802,83.72381,9.7,120.212437572569,104.472081780657,1.1506656661150818,,
DEU,1997-09-30,1.840084296,78.08546,84.08572,9.7,119.379670048771,103.619728564992,1.152094024005227,,
DEU,1997-12-31,1.839253099,77.96106999999999,84.16901999999999,9.7,118.18125661862801,103.063297458363,1.14668615824535,106.7141,48.5683400045891
DEU,1998-03-31,3.326426515,78.17875,84.1403,9.6,118.235976126442,102.572158533069,1.1527102268041187,,
DEU,1998-06-30,1.5883681,78.36533,84.02828000000001,9.4,118.036870506476,102.020576271171,1.156990823034891,,
DEU,1998-09-30,1.746901112,78.55192,83.75253000000001,9.2,116.53423273633999,101.63512422780899,1.1465940896095679,,
DEU,1998-12-31,0.544587888,78.30314,83.22689,9.0,115.80254522395799,101.706245858633,1.1385981681490653,111.3736,48.1452725846646
DEU,1999-03-31,0.781593986,78.33424000000001,82.84199,8.8,115.084009140824,101.573827858272,1.1330084881846043,,
DEU,1999-06-30,1.208477821,78.7696,83.19816999999999,8.6,114.44915796507799,101.10116793864599,1.1320260714943702,,
DEU,1999-09-30,1.871876771,79.08057,83.72668,8.4,114.050460973472,100.849308910007,1.1308997771640168,,
DEU,1999-12-31,3.12544193,79.04948,84.2753,8.2,113.457686825554,101.093598964004,1.122303370225769,116.2119,48.2120729504535
DEU,2000-03-31,3.400497086,79.54704,85.19445999999999,8.1,113.211665783092,100.789335369299,1.1232504447844283,,
DEU,2000-06-30,4.249858119,79.64033,85.8551,8.0,112.34096219379101,99.56139821542361,1.1283586229947868,,
DEU,2000-09-30,3.033084412,80.16898,86.63065,7.9,113.761987849475,100.42025724918001,1.1328589566066256,,
DEU,2000-12-31,1.910867937,80.41776,87.03278,7.7,114.53662331112899,100.91846113449101,1.1349422298313632,118.4232,47.75775334385921
DEU,2001-03-31,2.5000040130000003,80.91530999999999,87.03278,7.6,109.62642498347999,100.407929110373,1.091810437231243,,
DEU,2001-06-30,1.617658728,81.66165,87.49235999999999,7.7,108.982762793055,99.71793484093911,1.0929103472398851,,
DEU,2001-09-30,1.464504835,81.78604,87.26257,7.9,108.774259248219,99.2364408034189,1.0961120568974647,,
DEU,2001-12-31,1.682466178,81.75494,86.86044,8.1,106.889773046837,98.10524847438391,1.0895418411253177,114.7619,47.416250103565396
DEU,2002-03-31,-0.8507392509999999,82.53238,87.03278,8.2,107.843928166554,97.07042352680891,1.110986480210109,,
DEU,2002-06-30,-0.38634576299999995,82.71896,87.34874,8.5,108.432188673741,97.13424986592129,1.116312617057472,,
DEU,2002-09-30,0.299717911,82.78116,87.37746,8.9,107.03194929630101,96.8486064818248,1.1051470246645962,,
DEU,2002-12-31,0.265085117,82.71896,87.40618,9.2,105.79871539334499,95.96049026256331,1.10252370641149,116.0388,47.8715447746256
DEU,2003-03-31,-0.711642815,83.4653,87.83704,9.6,104.793625756606,95.81395768310041,1.0937198325864523,,
DEU,2003-06-30,-1.011938378,83.37201,87.52108,9.8,106.505072452368,96.9504750842555,1.098551320762575,,
DEU,2003-09-30,-0.763034498,83.65189000000001,87.32001,9.8,104.39600338247,95.81069929851671,1.0896069452243964,,
DEU,2003-12-31,-0.35735833200000006,83.68298,87.34874,9.8,104.977735272154,95.7925451402661,1.095886272970807,114.5731,48.30419114023071
DEU,2004-03-31,0.979234915,84.27383,87.49235999999999,10.3,103.705322018349,95.70860311696998,1.0835527699804148,,
DEU,2004-06-30,1.37874206,84.92687,88.38279,10.3,101.669612133346,93.8832123558886,1.0829370830212013,,
DEU,2004-09-30,0.409310785,85.17565,88.92854,10.4,100.750337517934,92.9594777693886,1.0838092030580546,,
DEU,2004-12-31,0.034990505,85.36224,89.41684000000001,10.7,99.80052736279569,92.7723834173234,1.0757568544278655,112.8574,46.7914979757085
DEU,2005-03-31,0.21030169399999998,85.64211,89.71188000000001,10.9,103.131205769235,95.1155233412831,1.084273125420242,,
DEU,2005-06-30,0.232475515,85.98418000000001,89.86200000000001,11.2,99.880846086397,92.88587750644609,1.0753071270653116,,
DEU,2005-09-30,1.281149955,86.57504,90.22229,11.1,101.938314190998,95.0400940754999,1.072582210514419,,
DEU,2005-12-31,1.877110965,86.79271999999999,90.58258000000001,10.7,99.1913072912224,93.32893537309349,1.0628140875570196,110.7233,46.820797881405895
DEU,2006-03-31,2.856477808,87.10369,90.8528,10.4,99.48266452043569,93.0779821856942,1.0688098536769297,,
DEU,2006-06-30,4.0705109219999995,87.57015,91.78354,10.1,98.5799955927733,92.8063791911096,1.0622114174907578,,
DEU,2006-09-30,4.001843708,87.85003,92.2339,9.8,97.5526003404738,91.7999657953969,1.0626648876743412,,
DEU,2006-12-31,5.058361456,87.91221999999999,92.354,9.4,97.13005896107651,93.19050699158208,1.0422741768091282,108.1574,45.235296090697204
DEU,2007-03-31,4.134578619,88.65856,92.62420999999999,8.9,94.0720602484276,88.7397940368935,1.0600887828217995,,
DEU,2007-06-30,3.228783698,89.37379,93.40484000000001,8.5,94.8248608723292,89.87032907942199,1.0551297835855111,,
DEU,2007-09-30,2.9494578710000003,89.84026,93.70508000000001,8.4,94.9419615031295,90.0519709797715,1.0543018711323537,,
DEU,2007-12-31,2.099653903,90.61769,94.06537,8.1,93.79818105264721,90.1680783847616,1.0402592883525297,105.1233,43.397731591686494
DEU,2008-03-31,2.669576725,91.27074,94.90604,7.7,94.9996401007217,90.8343895477633,1.0458554361811196,,
DEU,2008-06-30,1.557135868,91.95488,96.07698,7.4,92.6469298315608,90.19443744832479,1.0271911711256154,,
DEU,2008-09-30,0.410829039,92.60793000000001,97.00773000000001,7.0,91.5457339102405,89.10098447503358,1.027437962101215,,
DEU,2008-12-31,-1.853757632,92.07927,95.02614,7.2,94.13933475873371,89.0224839414868,1.0574781851808375,101.8345,44.199505986671895
DEU,2009-03-31,-7.0292574310000004,92.01706999999999,93.28474,7.6,93.5640186551704,88.86301006549259,1.052901748277637,,
DEU,2009-06-30,-6.643277802999999,92.20366,92.95448,7.8,93.801503614383,89.234814881711,1.051176087928524,,
DEU,2009-09-30,-5.5407020739999995,92.39024,93.07458000000001,7.8,94.9383482448064,89.5759261991999,1.0598645447849626,,
DEU,2009-12-31,-3.293834467,92.45244,93.22469,7.5,96.16309653650819,90.59131533986348,1.0615045843604494,102.595,48.20033282496429
DEU,2010-03-31,2.292164803,92.76341,94.05187,7.3,93.9865984938137,89.27520649910142,1.0527738011421985,,
DEU,2010-06-30,4.406232905,93.22986999999999,95.48559,6.9,93.57891966089859,89.4826750149048,1.045776957889463,,
DEU,2010-09-30,4.699354917,93.41645,96.1228,6.7,93.4726262918503,89.9786543231276,1.0388311205030396,,
DEU,2010-12-31,4.754951551,93.72742,96.66443000000001,6.5,91.7286808426136,88.98279938634408,1.03085856452265,100.595,48.1416315707378
DEU,2011-03-31,5.930875485,94.50486,98.19373,6.1,94.0435974748539,91.4130919172016,1.0287760265240224,,
DEU,2011-06-30,3.7077456019999997,95.09571,99.02209,5.8,93.3795410725795,91.4295596336022,1.0213276914686205,,
DEU,2011-09-30,3.752979747,95.46888,99.27698000000001,5.7,92.779269926984,91.2957504160607,1.016249600930629,,
DEU,2011-12-31,2.618301204,95.81095,99.27698000000001,5.5,92.7812499648118,91.5199093286941,1.0137821447307995,98.38264000000001,45.2384205289654
DEU,2012-03-31,0.860345845,96.52619,100.1372,5.4,92.3254066572405,92.2976099461842,1.0003011639312493,,
DEU,2012-06-30,0.9858031070000001,96.86825999999999,100.5195,5.4,93.5852048221694,92.42096589751009,1.012597130027297,,
DEU,2012-09-30,0.383081775,97.39690999999999,100.6151,5.3,95.4163729955532,93.9923202659665,1.015150734927674,,
DEU,2012-12-31,0.258811539,97.73898,100.6151,5.3,96.46422149561951,95.0086609655713,1.0153202930686043,97.21162,44.917987403972596
DEU,2013-03-31,-0.414763699,98.01886,100.5195,5.4,96.0541809760458,94.69972827812781,1.0143026038463387,,
DEU,2013-06-30,0.43992920700000004,98.32983,100.2646,5.2,96.33435513486108,95.3861209944965,1.0099410074597677,,
DEU,2013-09-30,0.708743968,98.98288000000001,100.1691,5.2,96.12564985655528,95.2346211183353,1.009356143047105,,
DEU,2013-12-31,1.473235717,99.04507,99.97791,5.1,96.7266717490415,95.1606910297148,1.0164561722112517,96.55417,44.94438614900311
DEU,2014-03-31,2.912830205,99.20056,100.0098,5.1,96.83480817191419,95.90076924024191,1.0097396396199119,,
DEU,2014-06-30,1.834960783,99.38715,100.0735,5.0,97.49215179830401,96.5834132892848,1.0094088464889657,,
DEU,2014-09-30,1.783873195,99.82251,100.2009,5.0,97.5049929422904,97.16872387001509,1.0034606719002006,,
DEU,2014-12-31,2.3024005780000003,99.54263,99.78674000000001,4.9,97.3698251909586,96.969617192503,1.0041271483794878,95.58514,44.3030234710992
DEU,2015-03-31,0.8221553540000001,99.14986,99.9,4.7,99.4585550368082,98.68090896279881,1.0078804105290777,,
DEU,2015-06-30,1.534668144,100.3501,100.5,4.7,99.7070930157863,99.64311967811291,1.0006420246363226,,
DEU,2015-09-30,1.476540334,100.5501,100.1333,4.5,99.89703282857,100.162454826922,0.9973500849314183,,
DEU,2015-12-31,1.112702413,99.94999,99.53333,4.5,100.93731911883499,101.51351653216601,0.9943239340630227,95.01755,44.1410953743664
DEU,2016-03-31,2.506850752,99.44991,98.93333,4.3,103.173318895051,103.700897849543,0.9949124938603959,,
DEU,2016-06-30,2.178215066,100.4834,99.1,4.2,103.85748900973199,105.58086315445401,0.9836772110661675,,
DEU,2016-09-30,1.989178981,101.0502,99.36667,4.0,105.533524201989,107.38793967750799,0.9827316225538184,,
DEU,2016-12-31,1.900404722,100.9835,99.96667,3.9,106.336932155289,108.60718166647,0.9790966906944251,94.53259,44.3537263058499
DEU,2017-03-31,2.265787301,101.0835,101.0333,3.9,106.37746496397,109.358421210801,0.9727414110973231,,
DEU,2017-06-30,2.531644108,101.917,101.3333,3.8,107.332913657453,110.27442025607901,0.9733255763957295,,
DEU,2017-09-30,3.181282569,102.6171,101.2,3.7,108.191331546155,111.90397944928199,0.9668229144182521,,
DEU,2017-12-31,3.6469972439999996,102.4171,101.5,3.6,109.508733849722,113.58892075102699,0.9640793584944058,94.58971,44.1969593786236
DEU,2018-03-31,2.177057175,102.4171,101.9667,3.5,109.76048291755501,115.01139447515101,0.9543444231629545,,
DEU,2018-06-30,1.990624149,103.6839,102.6667,3.4,110.84883328119899,115.976972098789,0.955783128971311,,
DEU,2018-09-30,0.768424965,104.5508,103.1333,3.4,112.690833016819,118.00586816472601,0.9549595691250906,,
DEU,2018-12-31,0.272843387,104.4507,103.2667,3.3,112.33122560929199,118.73668869670799,0.9460532110359113,94.75551999999999,44.458245565946896
DEU,2019-03-31,1.095978615,103.8173,103.3333,3.2,113.103675672614,119.503002533676,0.9464504930806349,,
DEU,2019-06-30,0.11493705,105.4509,103.7667,3.0,114.064914468834,121.220344318056,0.9409717082600616,,
DEU,2019-09-30,0.7555132259999999,106.0844,103.7667,3.1,114.60059324494101,122.449173272345,0.9359033644927304,,
DEU,2019-12-31,0.39641675299999996,105.751,103.7333,3.3,116.681029147364,124.53161551383499,0.936959089994309,96.2133,45.1744683318595
DEU,2020-03-31,-2.205574309,105.5176,103.9,3.8,119.7537312925,126.19801620368999,0.9489351330151768,,
DEU,2020-06-30,-11.242424227,106.251,102.9,4.3,122.54939912719401,127.01958371433099,0.9648071229930142,,
DEU,2020-09-30,-3.816989665,105.9843,102.8333,4.5,122.32257486995701,130.226712287172,0.9393047917866111,,
DEU,2020-12-31,-3.2850148239999997,105.4842,102.9667,4.6,124.714017363063,132.82995919893298,0.9388997641434554,,
DEU,2021-03-31,-3.099075515,106.9512,104.5667,4.5,,,,,
IND,1997-06-30,3.271867,29.32483,,,,,,,
IND,1997-09-30,3.995211,29.794690000000003,,,,,,,
IND,1997-12-31,4.010855,30.48566,,,,,,,
IND,1998-03-31,4.9169540000000005,31.674129999999998,,,,,,,
IND,1998-06-30,5.858280000000001,32.3651,,,,,,,
IND,1998-09-30,6.5088669999999995,34.382740000000005,,,,,,,
IND,1998-12-31,6.204705000000001,35.93052,,,,,,,
IND,1999-03-31,6.198517,34.52094,,,,,,,
IND,1999-06-30,7.531356,34.65913,,,,,,,
IND,1999-09-30,6.929968,35.3501,,,,,,,
IND,1999-12-31,7.288880000000001,36.09635,,,,,,,
IND,2000-03-31,7.790752,35.792320000000004,,,,,,,
IND,2000-06-30,5.219166,36.483290000000004,,,,,,,
IND,2000-09-30,5.3047629999999995,36.81496,,,,,,,
IND,2000-12-31,3.63806,37.17426,,,,,,,
IND,2001-03-31,2.055704,36.8426,,,,,,,
IND,2001-06-30,4.039507,37.47829,,,,,,,
IND,2001-09-30,3.946242,38.52857,,,,,,,
IND,2001-12-31,6.288201,38.94315,,,,,,,
IND,2002-03-31,6.569868,38.72204,,,,,,,
IND,2002-06-30,5.048166,39.16426,,,,,,,
IND,2002-09-30,4.3806519999999995,40.07634,,,,,,,
IND,2002-12-31,2.1178150000000002,40.35273,,,,,,,
IND,2003-03-31,3.5805870000000004,40.1869,,,,,,,
IND,2003-06-30,5.5461339999999995,41.016059999999996,,,,,,,
IND,2003-09-30,7.685049,41.43065,,,,,,,
IND,2003-12-31,11.13362,41.70704,,,,,,,
IND,2004-03-31,9.083127000000001,41.78995,,,,,,,
IND,2004-06-30,8.9182,42.12162,,,,,,,
IND,2004-09-30,8.669360000000001,43.171890000000005,,,,,,,
IND,2004-12-31,7.25254,43.44828,,,,,,,
IND,2005-03-31,8.73418,43.558840000000004,,,,,,,
IND,2005-06-30,9.57187,43.807590000000005,,,,,,,
IND,2005-09-30,8.49515,44.77495,,,,,,,
IND,2005-12-31,9.12449,45.63176,,,,,,,
IND,2006-03-31,9.933769999999999,45.5212,,,,,,,
IND,2006-06-30,8.08975,46.41377,,,,,,,
IND,2006-09-30,10.12762,47.56136,,,,,,,
IND,2006-12-31,9.25047,48.58145,,,,,,,
IND,2007-03-31,9.55723,48.70896,,,,,,,
IND,2007-06-30,10.72776,49.346509999999995,,,,,,,
IND,2007-09-30,9.11082,50.74912,,,,,,,
IND,2007-12-31,10.89759,51.259159999999994,,,,,,,
IND,2008-03-31,8.53763,51.76921,,,,,,,
IND,2008-06-30,6.97469,53.17182,,,,,,,
IND,2008-09-30,6.003419999999999,55.3395,,,,,,,
IND,2008-12-31,2.66643,56.48709,,,,,,,
IND,2009-03-31,0.16417,56.6146,,,,,,,
IND,2009-06-30,4.8825199999999995,57.8897,,,,,,,
IND,2009-09-30,6.633139999999999,61.842530000000004,,,,,,,
IND,2009-12-31,8.767619999999999,64.0102,,,,,,,
IND,2010-03-31,13.694729999999998,65.2853,,,,,,,
IND,2010-06-30,10.03998,65.79535,,,,,,,
IND,2010-09-30,10.47142,68.21804,,,,,,,
IND,2010-12-31,10.68164,69.87568,,,,,,,
IND,2011-03-31,9.85149,71.15078000000001,,,,,,,
IND,2011-06-30,8.573939999999999,71.66082,,,,,,,
IND,2011-09-30,5.4526,74.46605,,,,,,,
IND,2011-12-31,4.73925,75.74116,,,,,,,
IND,2012-03-31,4.27654,76.2512,,,,,,,
IND,2012-06-30,4.22122,78.92891,,,,,,,
IND,2012-09-30,6.09503,81.73414,,,,,,,
IND,2012-12-31,5.63357,83.39178000000001,,,,,,,
IND,2013-03-31,5.86067,85.17692,,,,,,,
IND,2013-06-30,6.11796,87.3446,,,,,,,
IND,2013-09-30,5.91689,90.53236,,,,,,,
IND,2013-12-31,6.978560000000001,92.18999000000001,,,,,,,
IND,2014-03-31,6.51556,91.0424,,,,,,,
IND,2014-06-30,7.44608,93.33759,,,,,,,
IND,2014-09-30,7.683669999999999,96.65285,,,,,,,
IND,2014-12-31,6.9807,96.78036,,,,,,,
IND,2015-03-31,7.536160000000001,97.03539,,,,,,,
